1	5
2	2
3	3
4	22
5	15
6	1
7	7
8	8
9	24
10	4
11	11
12	12
13	13
14	14
15	6
16	10
17	17
18	18
19	23
20	20
21	21
22	16
23	9
24	19
25	25
26	26
27	27
28	46
29	29
30	30
31	31
32	32
33	48
34	28
35	35
36	36
37	37
38	38
39	39
40	34
41	41
42	42
43	47
44	44
45	45
46	40
47	33
48	43
