1	6
2	2
3	3
4	10
5	1
6	15
7	7
8	8
9	23
10	16
11	11
12	12
13	13
14	14
15	5
16	22
17	17
18	18
19	24
20	20
21	21
22	4
23	19
24	9
25	25
26	26
27	27
28	34
29	29
30	30
31	31
32	32
33	47
34	40
35	35
36	36
37	37
38	38
39	39
40	46
41	41
42	42
43	48
44	44
45	45
46	28
47	43
48	33
