1	2
2	3
3	4
4	1
5	23
6	12
7	8
8	9
9	10
10	7
11	5
12	18
13	14
14	15
15	16
16	13
17	11
18	24
19	20
20	21
21	22
22	19
23	17
24	6
25	26
26	27
27	28
28	25
29	47
30	36
31	32
32	33
33	34
34	31
35	29
36	42
37	38
38	39
39	40
40	37
41	35
42	48
43	44
44	45
45	46
46	43
47	41
48	30
