1	1
2	8
3	18
4	4
5	5
6	6
7	11
8	14
9	9
10	10
11	21
12	7
13	17
14	20
15	15
16	16
17	3
18	13
19	19
20	2
21	12
22	22
23	23
24	24
25	25
26	32
27	27
28	28
29	29
30	30
31	35
32	38
33	33
34	34
35	45
36	31
37	37
38	44
39	39
40	40
41	41
42	42
43	43
44	26
45	36
46	46
47	47
48	48
