1	19
2	23
3	3
4	4
5	5
6	20
7	1
8	8
9	9
10	6
11	11
12	2
13	7
14	14
15	15
16	12
17	10
18	18
19	13
20	17
21	21
22	22
23	16
24	24
25	43
26	26
27	27
28	28
29	29
30	44
31	25
32	32
33	33
34	30
35	35
36	36
37	31
38	38
39	39
40	40
41	34
42	42
43	37
44	41
45	45
46	46
47	47
48	48
