1	1
2	2
3	21
4	11
5	8
6	6
7	7
8	18
9	3
10	10
11	14
12	12
13	13
14	24
15	9
16	16
17	17
18	22
19	19
20	20
21	15
22	5
23	23
24	4
25	25
26	26
27	45
28	28
29	32
30	30
31	31
32	42
33	27
34	34
35	35
36	36
37	37
38	38
39	33
40	40
41	41
42	46
43	43
44	44
45	39
46	29
47	47
48	48
